reaction_energy,activation_energy,surface,ab,a,b,reference,url,dataset 
2.674,3.25,Ag(211),CHCH*,CH*,CH*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.912,3.81,Au(211),CCH*,C*,CH*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.952,3.89,Ag(211),OCH*,O*,CH*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
3.412,4.16,Ag(211),CCH*,C*,CH*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
3.382,4.63,Au(211),OCH*,O*,CH*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.5,0.76,Mo2C(001),CHCH*,CH*,CH*,"J. Catal. 290, 108-117 (2012)",http://dx.doi.org/10.1016/j.jcat.2012.03.007,"GPAW, RPBE @ SUNCAT"
-0.346,0.41,Re(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.092,0.43,Rh(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.2,0.48,Pt(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.17,0.6,Rh(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.098,0.62,Ru(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.196,0.67,Mn(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.001,0.7,Ru(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.386,0.74,Re(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.154,0.74,Mn(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.04,0.74,Pd(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.119,0.8,Ni(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.308,0.98,Pt(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.325,1.02,Ni(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.325,1.03,Pd(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.194,1.06,Ru(211),CH2CH2*,CH2*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.03634,1.06234,Rh(211),CH2CH2*,CH2*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.103,1.24,Rh(211),CCH2*,C*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.047,1.36,Ru(211),CCH2*,C*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.411,1.45,Ru(211),CHCH2*,CH*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.191,1.53,Cu(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.962,1.57,Cu(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.06366,1.57234,Pt(211),CH2CH2*,CH2*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.009,1.643,Pt(211),CHCH2*,CH*,CH2*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
-0.081,1.67,Rh(211),CHCH2*,CH*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.23,1.71,Au(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.373,1.75,Rh(211),OCH2*,O*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.337,1.95,Pt(211),OCH2*,O*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.117,2.04,Pt(211),CCH2*,C*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.47,2.1,Au(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
1.757,2.13,Ag(211),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
2.17634,2.16234,Cu(211),CH2CH2*,CH2*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.517,2.37,Cu(211),CCH2*,C*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.684,2.39,Ag(111),CH3*,H*,CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.827,2.45,Cu(211),OCH2*,O*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.06634,2.54234,Au(211),CH2CH2*,CH2*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.929,2.8,Cu(211),CHCH2*,CH*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.967,2.84,Pd(211),OCH2*,O*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.917,2.9,Au(211),CCH2*,C*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
3.34634,3.35234,Ag(211),CH2CH2*,CH2*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.787,3.5,Ag(211),CCH2*,C*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.379,3.61,Au(211),CHCH2*,CH*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.607,3.74,Ag(211),OCH2*,O*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
3.329,3.98,Ag(211),CHCH2*,CH*,CH2*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.07,0.96,Mo2C(001),CH2CH2*,CH2*,CH2*,"J. Catal. 290, 108-117 (2012)",http://dx.doi.org/10.1016/j.jcat.2012.03.007,"GPAW, RPBE @ SUNCAT"
-0.26608,0.35294,Rh(211),CH2CH3*,H*,CH2CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.13408,0.76984,Pt(211),CH2CH3*,H*,CH2CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.29692,0.88716,Cu(211),CH2CH3*,H*,CH2CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.37292,1.10063,Ag(211),CH2CH3*,H*,CH2CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.55592,1.43073,Au(211),CH2CH3*,H*,CH2CH2*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.03023,0.68087,Rh(211),CH3CH3,H*,CH2CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.07823,0.68176,Pt(211),CH3CH3,H*,CH2CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.439,1.709,Ru(211),CH3CH2CH3,CH3*,CH2CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.05277,1.72461,Cu(211),CH3CH3,H*,CH2CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
1.24177,1.78931,Au(211),CH3CH3,H*,CH2CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.05775,2.029,Rh(211),CH3CH2CH3,CH3*,CH2CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.77877,2.24261,Ag(211),CH3CH3,H*,CH2CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.11775,2.799,Pt(211),CH3CH2CH3,CH3*,CH2CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.31775,2.999,Cu(211),CH3CH2CH3,CH3*,CH2CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
2.12775,3.539,Ag(211),CH3CH2CH3,CH3*,CH2CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.47775,3.979,Au(211),CH3CH2CH3,CH3*,CH2CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.816,0.49,Re(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.472,0.52,Ru(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.132,0.66,Rh(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.646,0.68,Mn(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.04,0.73,Pt(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.34,0.83,Pd(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.816,0.97,Ru(211),CHCH3*,CH*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-1.05598,1.01002,Re(211),CH3CH3,CH3*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
0.291,1.06,Ru(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.198,1.06,Pt(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.52,1.08,Rh(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.504,1.09,Mn(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.308,1.12,Ru(211),CCH3*,C*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.525,1.13,Pd(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.035,1.13,Ni(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.13775,1.13325,Rh(211),CH2CH3*,CH2*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.138,1.15,Rh(211),CCH3*,C*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.026,1.25,Re(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.539,1.27,Ni(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.311,1.27,Ru(211),CH2CH3*,CH2*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.75598,1.29202,Mn(211),CH3CH3,CH3*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
-0.378,1.31,Rh(211),OCH3*,O*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.71598,1.32902,Co(211),CH3CH3,CH3*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
0.00225,1.42325,Pt(211),CH2CH3*,CH2*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.57798,1.45902,Ir(211),CH3CH3,CH3*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
-0.116,1.57,Rh(211),CHCH3*,CH*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.762,1.59,Cu(211),CCH3*,C*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.694,1.59,Cu(211),CHCH3*,CH*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.67598,1.62002,Ru(211),CH3CH3,CH3*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.272,1.64,Pt(211),OCH3*,O*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.911,1.7,Cu(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
0.242,1.75,Pt(211),CCH3*,C*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.682,1.8,Pd(211),OCH3*,O*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.582,1.81,Cu(211),OCH3*,O*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.2,1.83,Au(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.07598,1.92002,Rh(211),CH3CH3,CH3*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.212,1.94,Cu(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
1.28225,1.98125,Cu(211),CH2CH3*,CH2*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
-0.01598,1.98702,Ni(211),CH3CH3,CH3*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
1.472,2.02,Ag(211),CCH3*,C*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.294,2.07,Pt(211),CHCH3*,CH*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.39225,2.11325,Au(211),CH2CH3*,CH2*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.52,2.23,Au(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
1.667,2.23,Ag(211),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
1.674,2.27,Ag(211),CHCH3*,CH*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.96225,2.33325,Ag(211),CH2CH3*,CH2*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.632,2.34,Ag(211),OCH3*,O*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.844,2.49,Ag(111),CH4,H*,CH3*,"Phys. Chem. Chem. Phys., 13, 20760, (2011)",http://pubs.rsc.org/en/content/articlelanding/2011/cp/c1cp20547a,"DACAPO, RPBE @ CAMD/SUNCAT"
1.534,2.5,Au(211),CHCH3*,CH*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.592,2.53,Au(211),CCH3*,C*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.12402,2.59002,Pt(211),CH3CH3,CH3*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.78402,2.73902,Pd(211),CH3CH3,CH3*,CH3*,CatApp BEP,http://suncat.stanford.edu/catapp,"BEP+DACAPO, RPBE @ SUNCAT"
1.14402,2.95002,Cu(211),CH3CH3,CH3*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.40402,3.61002,Au(211),CH3CH3,CH3*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
1.98402,3.73002,Ag(211),CH3CH3,CH3*,CH3*,"Catal. Lett. 141, 3, 370-373 (2011)",http://www.springerlink.com/content/c6u1473476ug2134/,"DACAPO, RPBE @ CAMD/SUNCAT"
0.38,1.48,Mo2C(001),CH3CH3*,CH3*,CH3*,"J. Catal. 290, 108-117 (2012)",http://dx.doi.org/10.1016/j.jcat.2012.03.007,"GPAW, RPBE @ SUNCAT"
-1.477,-0.009,Ru(211),CO2,O*,CO*,"J. Phys. Chem. C, 113 (24), 10548-10553 (2009)",http://pubs.acs.org/doi/abs/10.1021/jp811185g,"DACAPO, RPBE @ CAMD/SUNCAT"
-1.16342,-0.00361,Rh(211),HCO*,H*,CO*,Studt et al submitted,none,"DACAPO, RPBE @ CAMD/SUNCAT"
-1.18766,0.06213,Pt(211),HCO*,H*,CO*,Studt et al submitted,none,"DACAPO, RPBE @ CAMD/SUNCAT"
-0.93555,0.12419,Pd(211),HCO*,H*,CO*,Studt et al submitted,none,"DACAPO, RPBE @ CAMD/SUNCAT"
-1.13,0.17,Ru(111),CO2,O*,CO*,"Angew. Chem. Int. Ed., 47, 4835 (2008)",http://onlinelibrary.wiley.com/doi/10.1002/anie.200801479/abstract,"DACAPO, RPBE @ CAMD/SUNCAT"
